play_no,round,investment,age,propose_rule,agree_rule,reject_rule,argue,praises,complains,propose_punish,propose_reward,sample_vill,site_ID,playerid,edu,sex,role_yn,cont_lab,cont_money,reci_wat,crop_choice,dist_field,total_help,fes_village,treat,payment_form,position_game,disclosure,communication,L1_propose_rule,L1_agree_rule,L1_reject_rule,L1_praises,L1_argue,L1_propose_punish,L1_propose_reward,L1_propose_reward_others,L1_reject_rule_others,L1_agree_rule_others,L1_propose_rule_others,L1_propose_punish_others,L1_argue_others,L1_investment,aver_inv_other,L1_aver_inv_other,other_group_inv,wheat_choice_others,L1_wheat_choice_others,L1_crop_choice,L1_wheat_choice_other_group,damforfarming,otherinvestedmore,L1_otherinvestedmore
11,1,1300,32,0,0,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,0,1,4,0,0,,,,,,,,,,,,,,,1516.667,,11700,1,,,,0,1,
3,1,1500,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,1,10,0,1,0,1,5,0,0,,,,,,,,,,,,,,,1516.667,,11700,1,,,,0,1,
2,1,1100,19,0,0,0,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,0,1,6,0,0,,,,,,,,,,,,,,,1516.667,,11700,1,,,,0,1,
13,1,2600,21,0,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,0,,0,1,0,1,2,0,0,,,,,,,,,,,,,,,1516.667,,11700,1,,,,0,1,
10,1,2700,50,0,0,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,0,1,5,0,0,,,,,,,,,,,,,,,1766.667,,11600,0,,,,0,0,
14,1,1500,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,0,1,1,0,0,,,,,,,,,,,,,,,1516.667,,11700,1,,,,0,1,
7,1,1500,45,0,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,1,6,1,1,0,1,1,0,0,,,,,,,,,,,,,,,1766.667,,11600,0,,,,0,0,
4,1,2200,38,0,0,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,0,1,4,0,0,,,,,,,,,,,,,,,1766.667,,11600,0,,,,0,0,
1,1,2500,47,0,0,0,0,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,0,1,7,0,0,,,,,,,,,,,,,,,1750,,11700,1,,,,0,1,
12,1,1100,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,0,1,3,0,0,,,,,,,,,,,,,,,1516.667,,11700,1,,,,0,1,
8,1,1100,28,0,0,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,0,9,0,1,0,1,7,0,0,,,,,,,,,,,,,,,1700,,11600,1,,,,0,0,
8,2,1300,28,0,0,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,1,9,0,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1100,2133.333,1700,13500,1,1,0,1,0,0,0
5,2,2600,30,0,0,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2600,2250,1766.667,13500,1,0,1,1,0,0,0
3,2,1500,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,1,10,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1500,1983.333,1516.667,14800,3,1,1,1,0,1,1
14,2,2600,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1500,1983.333,1516.667,14800,3,1,1,1,0,1,1
13,2,2700,21,0,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,0,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2600,1983.333,1516.667,14800,3,1,0,1,0,1,1
7,2,2500,45,0,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,1500,2250,1766.667,13500,1,0,1,1,0,0,0
10,2,2800,50,0,0,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2700,2250,1766.667,13500,1,0,1,1,0,0,0
1,2,1600,47,0,0,0,0,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2500,2066.667,1750,14800,3,1,1,1,0,1,1
11,2,2800,32,0,0,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1300,1983.333,1516.667,14800,3,1,1,1,0,1,1
9,2,2000,27,0,0,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1500,2250,1766.667,13500,1,0,1,1,0,0,0
6,2,1600,48,0,0,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,2250,1766.667,13500,1,0,1,1,0,0,0
2,2,1100,19,0,0,0,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1100,1983.333,1516.667,14800,3,1,1,1,0,1,1
4,2,2000,38,0,0,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2200,2250,1766.667,13500,1,0,1,1,0,0,0
12,2,1200,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1100,1983.333,1516.667,14800,3,1,1,1,0,1,1
12,3,1500,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1200,2300,1983.333,14400,1,3,1,1,0,0,1
13,3,2700,21,0,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,0,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,2300,1983.333,14400,1,3,0,1,0,0,1
6,3,100,48,0,0,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,1600,2050,2250,16700,2,1,1,3,0,1,0
3,3,1600,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,1,10,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1500,2300,1983.333,14400,1,3,1,1,0,0,1
8,3,2100,28,0,0,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,0,9,0,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1300,2066.667,2133.333,16700,3,1,1,3,0,1,0
10,3,2100,50,0,0,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,0,11,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2800,2050,2250,16700,2,1,1,3,0,1,0
5,3,2800,30,0,0,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2600,2050,2250,16700,2,1,1,3,0,1,0
9,3,2000,27,0,0,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2000,2050,2250,16700,2,1,1,3,0,1,0
1,3,2900,47,0,0,0,0,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,1600,2333.333,2066.667,14400,1,3,1,1,0,0,1
14,3,2600,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2600,2300,1983.333,14400,1,3,0,1,0,0,1
4,3,2600,38,0,0,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2000,2050,2250,16700,2,1,1,3,0,1,0
11,3,2700,32,0,0,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2800,2300,1983.333,14400,1,3,0,1,0,0,1
7,3,2700,45,0,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2500,2050,2250,16700,2,1,0,3,0,1,0
2,3,2700,19,0,0,0,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1100,2300,1983.333,14400,1,3,1,1,0,0,1
6,4,100,48,0,0,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,1866.667,2050,12700,1,2,1,1,0,0,1
5,4,2700,30,0,0,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2800,1866.667,2050,12700,1,2,1,1,0,0,1
3,4,1600,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,0,10,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1600,2083.333,2300,13700,3,1,1,3,0,1,0
8,4,2500,28,0,0,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,1,9,0,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2100,1950,2066.667,12700,1,3,0,1,0,0,1
10,4,1900,50,0,0,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,2100,1866.667,2050,12700,1,2,0,1,0,0,1
7,4,2800,45,0,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2700,1866.667,2050,12700,1,2,0,1,0,0,1
4,4,1700,38,0,0,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2600,1866.667,2050,12700,1,2,1,1,0,0,1
11,4,2300,32,0,0,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2700,2083.333,2300,13700,3,1,1,3,0,1,0
12,4,1600,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1500,2083.333,2300,13700,3,1,1,3,0,1,0
1,4,200,47,0,0,0,0,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2900,1850,2333.333,13700,3,1,1,3,0,1,0
9,4,2000,27,0,0,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2000,1866.667,2050,12700,1,2,1,1,0,0,1
14,4,2700,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2600,2083.333,2300,13700,3,1,1,3,0,1,0
13,4,2700,21,0,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,0,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,2083.333,2300,13700,3,1,0,3,0,1,0
2,4,1600,19,0,0,0,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2700,2083.333,2300,13700,3,1,1,3,0,1,0
10,5,1900,50,0,0,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,0,11,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1900,1700,1866.667,10900,1,1,1,3,0,0,0
6,5,100,48,0,0,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,100,1700,1866.667,10900,1,1,1,3,0,0,0
1,5,100,47,0,0,0,0,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,200,1716.667,1850,12800,2,3,1,1,0,1,1
8,5,2600,28,0,0,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,0,9,0,1,0,1,7,0,0,0,0,0,0,0,0,0,,,,,,,2500,1783.333,1950,10900,2,1,1,3,0,0,0
14,5,1400,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2700,1800,2083.333,12800,3,3,0,1,0,1,1
2,5,600,19,0,0,0,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,0,25,1,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,1600,1800,2083.333,12800,3,3,1,1,0,1,1
7,5,2900,45,0,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,1,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,,,,2800,1700,1866.667,10900,1,1,0,3,0,0,0
11,5,2900,32,0,0,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,2300,1800,2083.333,12800,3,3,1,1,0,1,1
4,5,300,38,0,0,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,0,1,4,0,0,0,0,0,0,0,0,0,,,,,,,1700,1700,1866.667,10900,1,1,1,3,0,0,0
12,5,1500,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,1600,1800,2083.333,12800,3,3,1,1,0,1,1
5,5,2900,30,0,0,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,0,1,3,0,0,0,0,0,0,0,0,0,,,,,,,2700,1700,1866.667,10900,1,1,1,3,0,0,0
9,5,2100,27,0,0,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,0,1,6,0,0,0,0,0,0,0,0,0,,,,,,,2000,1700,1866.667,10900,1,1,1,3,0,0,0
3,5,1600,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,0,10,0,1,0,1,5,0,0,0,0,0,0,0,0,0,,,,,,,1600,1800,2083.333,12800,3,3,0,1,0,1,1
13,5,2800,21,0,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,0,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,,,,,,,2700,1800,2083.333,12800,3,3,0,1,0,1,1
10,6,1900,50,2,3,0,1,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,1900,1750,1700,14900,0,1,0,3,0,1,0
7,6,1200,45,0,1,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,2900,1750,1700,14900,0,1,1,3,0,1,0
3,6,2100,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,1,10,0,1,1,1,5,1,0,0,0,0,0,0,0,0,,,,,,,1600,2066.667,1800,11600,0,3,0,2,0,0,1
8,6,1100,28,0,2,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,1,9,0,1,1,1,7,1,0,0,0,0,0,0,0,0,,,,,,,2600,1916.667,1783.333,14900,0,2,0,3,0,1,0
9,6,100,27,3,1,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,2100,1750,1700,14900,0,1,1,3,0,1,0
5,6,2700,30,0,1,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,1,1,3,1,0,0,0,0,0,0,0,0,,,,,,,2900,1750,1700,14900,0,1,1,3,0,1,0
4,6,2500,38,1,0,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,300,1750,1700,14900,0,1,1,3,0,1,0
11,6,2800,32,2,0,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,1,1,4,1,0,0,0,0,0,0,0,0,,,,,,,2900,2066.667,1800,11600,0,3,1,2,0,0,1
14,6,1400,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,,,,,,1400,2066.667,1800,11600,0,3,1,2,0,0,1
1,6,2500,47,0,0,0,0,0,1,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,1,1,7,1,0,0,0,0,0,0,0,0,,,,,,,100,2033.333,1716.667,11600,0,2,1,2,0,0,1
13,6,2000,21,0,3,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,1,,0,1,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,2800,2066.667,1800,11600,0,3,0,2,0,0,1
2,6,2700,19,0,0,0,1,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,1,1,6,1,0,0,0,0,0,0,0,0,,,,,,,600,2066.667,1800,11600,0,3,0,2,0,0,1
6,6,2100,48,0,0,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,1,1,2,1,0,0,0,0,0,0,0,0,,,,,,,100,1750,1700,14900,0,1,1,3,0,1,0
12,6,1400,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,1,1,3,1,0,0,0,0,0,0,0,0,,,,,,,1500,2066.667,1800,11600,0,3,1,2,0,0,1
14,7,1900,38,0,0,0,0,0,1,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1400,2316.667,2066.667,15900,0,0,1,0,0,0,0
9,7,2500,27,1,2,0,1,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,1,1,6,1,1,3,1,0,0,0,0,0,0,0,6,6,0,1,100,2300,1750,16700,0,0,1,0,0,1,1
4,7,2500,38,1,1,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,1,1,4,1,1,1,0,0,0,0,0,0,0,0,6,6,0,1,2500,2300,1750,16700,0,0,1,0,0,1,1
10,7,1000,50,0,3,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,1,1,5,1,1,2,3,0,0,1,0,0,0,0,6,6,0,1,1900,2300,1750,16700,0,0,1,0,0,1,1
6,7,2600,48,0,3,0,0,1,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,6,6,0,1,2100,2300,1750,16700,0,0,1,0,0,1,1
5,7,2600,30,0,0,1,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,6,6,0,1,2700,2300,1750,16700,0,0,1,0,0,1,1
2,7,2800,19,1,0,0,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,1,1,6,1,1,0,0,0,0,1,0,0,0,0,3,2,0,1,2700,2316.667,2066.667,15900,0,0,1,0,0,0,0
8,7,2100,28,0,2,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,1,9,0,1,1,1,7,1,1,0,2,0,0,0,0,0,0,0,7,3,0,1,1100,2233.333,1916.667,16700,0,0,1,0,0,1,1
1,7,2800,47,0,0,0,0,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,2500,2316.667,2033.333,15900,0,0,1,0,0,0,0
13,7,2000,21,0,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,1,,0,1,1,1,2,1,1,0,3,0,0,0,0,0,0,0,3,2,0,1,2000,2316.667,2066.667,15900,0,0,1,0,0,0,0
11,7,2800,32,0,0,0,0,1,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,1,1,4,1,1,2,0,0,0,0,0,0,0,0,3,2,0,1,2800,2316.667,2066.667,15900,0,0,1,0,0,0,0
12,7,2300,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1400,2316.667,2066.667,15900,0,0,1,0,0,0,0
3,7,2100,42,0,4,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,1,10,0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,2100,2316.667,2066.667,15900,0,0,1,0,0,0,0
7,7,2600,45,1,1,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,1,6,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6,6,0,1,1200,2300,1750,16700,0,0,1,0,0,1,1
4,8,2600,38,0,2,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,1,1,4,1,1,1,1,0,0,0,0,0,0,1,10,3,0,1,2500,2583.333,2300,19300,0,0,1,0,0,1,1
13,8,2600,21,0,0,0,0,0,1,0,0,1,53,6213,2,1,0,1,0,0,1,,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,2000,2733.333,2316.667,18100,0,0,1,0,0,0,0
14,8,2800,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1900,2733.333,2316.667,18100,0,0,1,0,0,0,0
3,8,2600,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,1,10,0,1,1,1,5,1,1,0,4,0,0,0,0,0,0,0,4,1,0,0,2100,2733.333,2316.667,18100,0,0,1,0,0,0,0
9,8,2500,27,1,2,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,1,5,3,1,1,1,6,1,1,1,2,0,0,1,0,0,0,1,10,3,0,1,2500,2583.333,2300,19300,0,0,1,0,0,1,1
1,8,2900,47,1,0,0,0,0,0,1,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2800,2783.333,2316.667,18100,0,0,1,0,0,0,0
2,8,2600,19,0,0,0,1,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,4,1,0,0,2800,2733.333,2316.667,18100,0,0,1,0,0,0,0
7,8,2500,45,0,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,10,3,0,1,2600,2583.333,2300,19300,0,0,1,0,0,1,1
5,8,2600,30,0,1,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,1,1,3,1,1,0,0,1,0,0,0,0,0,1,10,3,0,1,2600,2583.333,2300,19300,0,0,1,0,0,1,1
11,8,2900,32,0,5,0,0,0,0,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,1,1,4,1,1,0,0,0,1,0,0,0,0,0,4,1,0,0,2800,2733.333,2316.667,18100,0,0,1,0,0,0,0
6,8,2500,48,0,1,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,1,1,2,1,1,0,3,0,1,0,0,0,0,1,10,3,0,1,2600,2583.333,2300,19300,0,0,1,0,0,1,1
8,8,2600,28,0,0,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,1,9,0,1,1,1,7,1,1,0,2,0,0,0,0,0,0,1,10,2,0,0,2100,2600,2233.333,19300,0,0,1,0,0,1,1
10,8,2800,50,2,1,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,1,1,5,1,1,0,3,0,0,0,0,0,0,1,10,3,0,1,1000,2583.333,2300,19300,0,0,1,0,0,1,1
12,8,2900,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,2300,2733.333,2316.667,18100,0,0,1,0,0,0,0
12,9,2900,40,0,0,0,0,0,0,0,0,1,53,6212,2,0,0,1,0,0,1,13,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,2900,2900,2733.333,19400,1,0,1,0,0,0,0
4,9,2700,38,1,3,0,0,0,0,0,0,1,53,6204,2,1,1,1,0,0,1,11,1,1,1,1,4,1,1,0,2,0,0,0,0,0,0,0,7,3,0,0,2600,2800,2583.333,20300,2,0,1,0,0,1,1
1,9,2900,47,0,0,0,1,0,0,0,0,1,53,6201,2,0,1,0,0,0,1,3,1,1,1,1,7,1,1,1,0,0,0,0,1,0,0,0,5,1,1,0,2900,2900,2783.333,19400,1,0,1,0,0,0,0
5,9,2900,30,0,2,0,0,0,0,0,0,1,53,6205,2,1,0,1,0,0,1,11,1,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,7,3,0,0,2600,2800,2583.333,20300,2,0,1,0,0,1,1
2,9,2900,19,0,0,5,0,0,0,0,0,1,53,6202,3,1,0,1,0,0,1,25,1,1,1,1,6,1,1,0,0,0,0,1,0,0,0,0,5,0,0,1,2600,2900,2733.333,19400,1,0,1,0,0,0,0
11,9,2900,32,0,0,0,0,0,2,0,0,1,53,6211,3,0,1,0,0,0,1,1,0,1,1,1,4,1,1,0,5,0,0,0,0,0,0,0,5,0,0,1,2900,2900,2733.333,19400,1,0,1,0,0,0,0
3,9,2900,42,0,0,0,0,0,0,0,0,1,53,6203,2,1,0,1,0,0,0,10,0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,2600,2900,2733.333,19400,1,0,1,0,0,0,0
14,9,2900,38,0,0,0,0,0,0,0,0,1,53,6214,2,1,0,1,0,1,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,2800,2900,2733.333,19400,1,0,1,0,0,0,0
7,9,2800,45,2,0,0,0,0,0,0,0,1,53,6207,2,1,1,1,0,0,0,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,3,0,0,2500,2800,2583.333,20300,2,0,1,0,0,1,1
13,9,2900,21,3,0,0,0,0,0,0,0,1,53,6213,2,1,0,1,0,0,1,,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,5,0,0,1,2600,2900,2733.333,19400,1,0,1,0,0,0,0
8,9,2600,28,0,1,0,0,0,0,0,0,1,53,6208,2,0,0,1,0,0,1,9,0,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,5,2,0,0,2600,2800,2600,20300,1,0,1,0,0,1,1
10,9,2900,50,0,1,0,0,0,0,0,0,1,53,6210,2,1,0,0,0,0,1,11,0,1,1,1,5,1,1,2,1,0,0,0,0,0,0,0,7,3,0,0,2800,2800,2583.333,20300,2,0,1,0,0,1,1
9,9,2600,27,1,4,0,0,0,0,0,0,1,53,6209,3,1,1,1,0,1,0,5,3,1,1,1,6,1,1,1,2,0,0,0,0,0,0,0,7,3,0,0,2500,2800,2583.333,20300,2,0,1,0,0,1,1
6,9,2900,48,0,1,0,0,0,0,0,0,1,53,6206,2,0,0,1,0,0,1,8,5,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,7,3,0,0,2500,2800,2583.333,20300,2,0,1,0,0,1,1
